EX-SCR-1	B	COUVERTE	`format.test › formatInteger — EX-SCR-1 (U+202F)` ; sonde D6 `Format fr-BE des nombres (EX-SCR-1/3/4/5/6)` ; observé « 2 656 offres »
EX-SCR-2	B	COUVERTE	observé écran D « 14,5 l/100 km », G8 « -79,1 % » ; `R-D7-04` (virgule décimale) corrigée
EX-SCR-138	B	PARTIELLE	sonde D6 `structure-a11y › les trois fourchettes et l'effectif … ne se masquent jamais` (composant) ; en production les zones ne sont pas rendues avant clic (journal P5-A : 0 zone)	fourchettes invisibles par défaut	écart non consigné (FV-02)
EX-SCR-139	B	COUVERTE	observé `document.title` « KYCAR — Distribution d'un modèle · Opel Corsa », route `/marche/54-opel/1918-corsa`
EX-SCR-140	B	COUVERTE	journal P3-D4 : `/marche/54-opell/1918-corsaa` → `/marche/54-opel/1918-corsa` (identifiant fait foi, slug canonisé) ; sondes D5 `EX-SCR-140`, D8 `R-D8-16` corrigée
EX-SCR-141	B	COUVERTE	sonde D7 `EX-SCR-141 : quatre blocs` ; observé en-tête + 3 histogrammes + G4 pleine largeur + grille additionnelle
EX-SCR-142	B	PARTIELLE	trois lignes observées (« 1352 offres · médiane 25 100 € · P25 · P75 · min 2 500 € – max 2 812 600 € (du moins cher au plus cher) », « km médian · 1ʳᵉ immat. médiane · % particuliers », 4 boutons) ; à la **première entrée** la part de particuliers vaut « 0 % » (tampon détaché, FV-01), « 35 % » après recalcul	valeur fausse à la première entrée	écart non consigné (FV-01)
EX-SCR-143	B	COUVERTE	sonde D7 `G1–G3 — somme des barres et sentinelles (EX-SCR-143)` ; observé « Offres par prix (1246) / kilométrage (1332) / année (1337) » ≤ 1352 avec exclusions
EX-SCR-144	B	COUVERTE	sonde D7 `EX-SCR-144/191 : les 14 graphes rendus dans l'ordre normatif` ; ordre observé conforme
EX-SCR-145	B	COUVERTE	sondes D7 `histogrammes` (`R-D7-03` corrigée : étiquettes d'axe X) ; observé bins de débordement en inégalité
EX-SCR-146	B	COUVERTE	G2 sur `BIN(V_mileage)` : sonde D4 BIN + observé « 0 km – 20 000 km · 218 offres »
EX-SCR-147	B	COUVERTE	G3 sur `BIN(V_year, {1}, 24, 0)` : observé « −∞ – 2001 · 9 offres », « 2001 – 2002 · 5 offres »
EX-SCR-148	B	COUVERTE	sonde D7 `EX-SCR-148 : une barre d'effectif 1 face à 100 000 mesure au moins 1 px`
EX-SCR-149	B	PARTIELLE	clic sur une barre : journal P3-A (« 10 500 € à 11 000 € : 6 offres » → `pricefrom=10500&priceto=10999` → 6 offres) ; `histogram-model.test › bucketToIntervalFilters` ; infobulle avec médiane du bucket (GROUPSTAT) non observée ; brossage horizontal, `Ctrl`+clic, double-clic absents (`grep dblclick\|ctrlKey Histogram.tsx` = 0)	interactions secondaires absentes	écart non consigné (FV-18)
EX-SCR-150	B	COUVERTE	sondes D7 `histogrammes › n = 1`, `R-D7-01`, `R-D7-02` (corrigées)
EX-SCR-151	B	PARTIELLE	deux projections commutables (sonde D7 `EX-SCR-151`, onglets observés « Nuée empilée / Prix × année ») ; nuage vide à la première entrée (FV-01)	FV-01	écart non consigné (FV-01)
EX-SCR-152	B	COUVERTE	sonde D7 `EX-SCR-152 : la variante par défaut bascule à 400 annonces, l'URL prime`
EX-SCR-153	B	PARTIELLE	axes linéaires, aucune échelle log dans G4 ; alignement « mêmes bornes et buckets que G1 » pour G4a non retrouvé dans `ScatterCloud.tsx`/`scatter-model.ts` (`grep buckets` = 0)	alignement G4a/G1 non prouvé	écart non consigné (mineur)
EX-SCR-154	B	COUVERTE	`scatter-model.test › rampe couleur (EX-SCR-154)` ; sonde D7 `légendes`
EX-SCR-155	B	COUVERTE	`scatter-model.test › encodage taille` ; sonde D7 `R-D7-21` corrigée (trois disques témoins)
EX-SCR-156	B	COUVERTE	légende observée « Kilométrage 0 km – 199 900 km · Taille puissance (kW) — sinon taille fixe, taille non porteuse d'information »
EX-SCR-157	B	COUVERTE	sondes D7 `R-D7-05 — CORRIGÉ (D-08)`, `R-D7-15` ; rendu canvas observé
EX-SCR-158	B	PARTIELLE	boutons `+`/`−`/`Réinitialiser` observés ; `Maj`+glisser (`R-D7-13`), infobulle et clic sortant (`R-D7-23`), bouton + lien (`R-D7-11`, D-26) corrigés et sondés ; `window.open(…, 'noopener')` observé depuis G8 ; à la **première entrée** le nuage n'a aucun point donc aucune interaction (FV-01)	FV-01	écart non consigné (FV-01)
EX-SCR-158bis	B	COUVERTE	infobulle observée « écart calculé sur : Opel Corsa · n = 1089 · score : écart au prix attendu (M2) » ; `cellLevel` publié (DR-030)
EX-SCR-159	B	NON COUVERTE	`grep "Sélection inutile\|n < 8" src/screens/distribution` = 0 : aucune légende discrète ni désactivation du brossage sous 4 offres	petits effectifs de G4 non traités	écart non consigné (FV-18)
EX-SCR-160	B	COUVERTE	sonde D7 `R-D7-25 — EX-SCR-160` (corrigée) ; note « année non renseignée sur les n offres »
EX-SCR-161	B	PARTIELLE	G5 rendu (table « Classe / n / Prix médian », médiane/P25/P75 via GROUPSTAT) ; vide à la première entrée (FV-01) ; clic → `fregfrom = fregto` non observé	FV-01	écart non consigné (FV-01)
EX-SCR-162	B	COUVERTE	G6 observé avec le message normatif exact « Dépréciation non calculable — il faut au moins 3 années comptant chacune 5 offres » ; `graphs-model.ts` (base 100 publiée)
EX-SCR-163	B	COUVERTE	G7 observé : « Densité non calculable en dessous de 40 offres — voir la nuée ci-dessus » ; `graphs-model.test › G7`
EX-SCR-164	B	PARTIELLE	G8 observé : 20 sucettes triées par écart décroissant, méthode « (M2) » et cellule en infobulle, clic sortant ; libellé normatif « Modèle : ln(prix) ~ … n = <|F|>, R² = <R²> » et avertissement `R² < 0,30` absents (`grep "ln(prix)" src/screens/distribution` = 0) ; vide à la première entrée (FV-01)	libellé et R² absents ; FV-01	écart non consigné (FV-10, FV-01)
EX-SCR-165	B	PARTIELLE	G9 observé « Essence 467 · 43 % · 26 800 € … » (`graphs-model.test`) ; vide à la première entrée (FV-01)	FV-01	écart non consigné (FV-01)
EX-SCR-166	B	PARTIELLE	G10 rendu (`AdditionalGraphs.tsx` l.305, tranches NTILE) ; boîtes et points cliquables non observés en détail ; vide à la première entrée (FV-01)	FV-01	écart non consigné (FV-01)
EX-SCR-167	B	PARTIELLE	G12 avec la note obligatoire « Évaluation calculée par AutoScout24, méthode non publiée. » (`DistributionScreen.tsx` l.381) ; vide à la première entrée (FV-01)	FV-01	écart non consigné (FV-01)
EX-SCR-168	B	PARTIELLE	G13 observé « Professionnel 701 · 64 % · 26 750 € / Particulier 388 · 36 % · 29 225 € » ; écart de médiane entre les deux non affiché ; vide à la première entrée	écart de médiane absent ; FV-01	écart non consigné (FV-01)
EX-SCR-169	B	COUVERTE	G14 « Prix médian par puissance » rendu (paliers 20 kW, `EX-DATA-83quater`)
EX-SCR-170	B	PARTIELLE	G15 rendu **alors qu'un seul pays** est présent (doit être absent du DOM) ; vide à la première entrée	condition d'affichage non respectée	écart non consigné (FV-18)
EX-SCR-171	B	PARTIELLE	effectifs présents dans les tables équivalentes (G5 : colonne n ; G9/G13 : effectifs) ; infobulles de chaque élément tracé non vérifiées	non vérifié au rendu	campagne 2.9
EX-SCR-172	B	COUVERTE	documentaire : aucun des graphes écartés n'est rendu (14 titres observés = liste normative) ; CO₂/consommation en colonnes de l'écran D		dette DR-147 (mention à l'utilisateur, §6.5)
EX-SCR-173	B	NON COUVERTE	entrée en mode 2 : texte « Chargement des distributions… » (`aria-busy`) au lieu des squelettes aux dimensions des blocs (`app.tsx::renderMode2`)	squelette absent	écart non consigné (FV-18)
EX-SCR-174	B	PARTIELLE	en-tête « aucune offre » et bloc `EX-SCR-26` sur B non observés (aucune sélection à zéro atteignable simplement : `pricefrom=4900000` rend encore 3 offres) ; aucun test ne le couvre	non vérifié	à sonder en 2.8
EX-SCR-175	B	NON COUVERTE	aucune ligne « Représentativité de l'échantillon non prouvée — lire Pourquoi ? » sur B (journal P2-1 ; `grep Représentativité src` = 0)	avertissement obligatoire absent	écart non consigné (FV-07)
EX-SCR-176	B	PARTIELLE	les 14 graphes sont dérivés d'un seul `RecalcResult` (une transaction) ; aucune empreinte par graphe en attribut (`grep data-selection src/screens/distribution` = 0), cadre « Calcul impossible » non observé	empreinte non exposée	écart non consigné (FV-18)
EX-SCR-177	B	PARTIELLE	seuil 20 000 inatteignable sur le jeu (cellule max 2 008) ; G4 hors périmètre (D-08) vérifié par sonde D7	non exerçable	—
EX-SCR-178	B	NON COUVERTE	`GraphFrame.tsx` l.67 sait rendre « <k> annonces exclues (<motif>) » mais aucune note n'apparaît sous G1–G3 (journal P2-1 : `notes: []` alors que 1352 − 1246 = 106 prix exclus)	notes d'exclusion non alimentées	écart non consigné (FV-11)
EX-SCR-179	B	COUVERTE	`distribution.css` l.34-39 (3 colonnes G1–G3, 2 colonnes additionnels) ; capture P2-1 à 1 280 px
EX-SCR-180	B	PARTIELLE	`distribution.css` l.181-184 (2 colonnes en intermédiaire) ; G4 400 px et légendes dessous non vérifiés	non vérifié au rendu	campagne 2.9
EX-SCR-181	B	PARTIELLE	`distribution.css` l.192 (1 colonne) ; brossage désactivé en compact (`degraded={regime === 'compact'}`, sonde D7 `EX-NFR-19`) ; appui long, G8 à 10, G7 masqué non vérifiés	partiellement vérifié	campagne 2.9
EX-SCR-182	B	PARTIELLE	G1–G4 et bandeau présents à tous les régimes (CSS) ; C3 et avertissement de représentativité absents de B (FV-07)	FV-07	écart non consigné (FV-07)
EX-SCR-183	B	COUVERTE	`overflow-x: auto` (`app.css` l.222, `listings.css` l.49) ; journal P1b-6 : `scrollWidth` = `innerWidth` = 360 (aucun défilement horizontal du corps)
EX-SCR-184	B	COUVERTE	sondes D7 `EX-SCR-184 : le brossage ne modifie aucun agrégat`, `R-D7-12` (corrigée), `brush-model.test › brushToIntervalFilters`
EX-SCR-185	B	COUVERTE	sonde D7 `le compteur « <n> annonces sélectionnées » apparaît quand un brossage est actif`
EX-SCR-186	B	PARTIELLE	rampes A/B (`scatter-model`), palette qualitative (`CategoricalBars`) ; unicité des palettes non vérifiée par test	non vérifié	campagne 2.9
EX-SCR-187	B	COUVERTE	`Exporter` en ligne 3 de l'en-tête B et dans la barre de synthèse A (observés) ; désactivé en `partialCache`/chargement (`MarketScreen.tsx`)
EX-SCR-188	B	COUVERTE	sonde D7 `EX-NFR-15 / EX-SCR-188 : chaque graphe porte un tableau équivalent` ; observé 12 tables pour 14 figures (G6/G7 en cadre « non calculable »), bouton « Voir les données »
EX-SCR-189	B	COUVERTE	sonde D7 `EX-SCR-189 : construction des modèles des 14 graphes ≤ 300 ms pour n = 20 000`
EX-SCR-190	B	PARTIELLE	surbrillance par classes/opacité (`brush-model`) ; absence de redessin au survol non mesurée	non mesuré	campagne 2.9
EX-SCR-191	B	COUVERTE	14 titres observés identiques au texte normatif, effectif entre parenthèses quand il diffère (« Offres par prix (1246) »)
EX-SCR-192	B	COUVERTE	documentaire : aucun G11 rendu (liste observée)
EX-SCR-193	B	COUVERTE	documentaire (justification de l'écran C) ; écran C livré
EX-SCR-194	B	PARTIELLE	route observée `/comparer?m=54-1918,74-2084` (D-13), écrêtage à 4 signalé (`app.tsx`) ; redirection 1 → B / 0 → A absente (`grep redirect src/screens/compare src/app.tsx` = 0)	redirections absentes	écart non consigné (FV-15)
EX-SCR-195	B	COUVERTE	`structure.test` (échelle commune) ; observé « Prix superposés (G5, échelle commune) » ; sonde D8 `R-D8-19` corrigée
EX-SCR-196	B	PARTIELLE	quatre rangées observées (G1, G3, G5 superposé, Synthèse) ; la polyline de G5 porte des coordonnées `NaN` (3 erreurs console, journal P4-D1)	G5 superposé défectueux	écart non consigné (FV-15)
EX-SCR-197	B	NON COUVERTE	aucun bloc « + Ajouter un modèle » (journal P3-C5 ; `grep "Ajouter un modèle" src` = 0)	colonne vide non implémentée	écart non consigné (FV-15)
EX-SCR-198	B	PARTIELLE	bouton `Retirer` par colonne observé ; redirection vers B sous 2 modèles absente	redirection absente	écart non consigné (FV-15)
EX-SCR-199	B	PARTIELLE	responsive de l'écran C non vérifié (aucune règle spécifique retrouvée)	non vérifié	campagne 2.9
EX-SCR-200	B	COUVERTE	sonde D8 `R-D8-18 — ET-VIDE-FILTRES écran C` (corrigée) ; colonnes en erreur indépendantes (`app.tsx` : `status: 'error'` par colonne)
EX-SCR-201	B	COUVERTE	documentaire + `window.open('https://www.autoscout24.be/fr/annonce/opel-corsa/62147', '_blank', 'noopener')` observé (journal P4-A)
EX-SCR-202	B	COUVERTE	observé « 6 lignes affichées sur 6 de la sélection — écarts calculés sur les 6 » ; sonde D7 `R-D7-26` (corrigée) ; lien « Voir ces annonces » → `sel` (D-26)
EX-SCR-203	B	PARTIELLE	15 colonnes observées dans l'ordre (Version, Prix, Écart attendu, Km, 1ʳᵉ immat., Année-mod., Puissance, Carburant, Conso., CO₂, Propr., Éval. AS24, Vendeur, Pays, Lien) ; `TVA` absente (dette D-38) ; « Pays / CP » sans `NNxx` (D-14) ; jeton `!` (`R-D7-17` corrigée) ; **écran D inaccessible en accès direct** (FV-01)	colonne TVA ; FV-01	dette motivée D-38 (DR-082) ; FV-01
EX-SCR-204	B	COUVERTE	sonde D7 `EX-SCR-204 : aucun des cinq noms de champ interdits dans le code de l'écran D`
EX-SCR-205	B	COUVERTE	documentaire ; aucune image (`grep imageUrl` = 0), bouton « Ouvrir ↗ » observé
EX-SCR-206	B	COUVERTE	sonde D7 `ecran-d › tri (EX-SCR-206)` ; observé « Tri : prix croissant (aucun score d'opportunité) » quand tous les scores sont nuls
EX-SCR-207	B	COUVERTE	`ListingsScreen.tsx` l.97-190 : P10 des écarts sur tout le périmètre, liseré + infobulle d'étiquetage
EX-SCR-208	B	COUVERTE	journal P5-E : 50 lignes/page, « page 2 / 26 », `page=2` dans l'URL en `replaceState` (retour arrière → écran B) ; sonde D7 `EX-SCR-208`
EX-SCR-209	B	NON COUVERTE	`grep -n "compact\|regime" src/screens/listings/ListingsScreen.tsx` = 0 : aucun mode intermédiaire ni liste de cartes en compact	responsive de D absent	écart non consigné (FV-19)
EX-SCR-210	B	PARTIELLE	`ET-CHAMP-MANQUANT` par cellule observé ; `ET-VIDE-FILTRES`, squelette 12 lignes et libellé C3 « listables » non observés/implémentés (C3 absent des écrans B/D)	états incomplets	écart non consigné (FV-07)
EX-SCR-211	B	COUVERTE	documentaire ; écran E livré
EX-SCR-212	B	PARTIELLE	cartes observées (nom, « Mode 1 · 2 656 offres à la création · créée le … », effectif actuel, Renommer, Supprimer) et panneau « Recherches récentes » + « Vider l'historique » ; ouverture par le titre, pas de bouton `Ouvrir` nommé ; description des filtres et périmètre non affichés	éléments de carte manquants	écart non consigné (mineur)
EX-SCR-213	B	COUVERTE	journal P3-C3 : effectif actuel recalculé (« 2 656 offres actuellement »), écart masqué car même snapshot (jamais « + 0 ») ; sonde D8 `R-D8-20` corrigée
EX-SCR-214	B	COUVERTE	sonde D8 `écran E (EX-SCR-212…214)` ; confirmation inline « Supprimer ? » (`role=alert`) ; état vide avec bouton « Aller au survol du marché »
EX-SCR-214bis	B	COUVERTE	journal P3-C4 : « Modèles suivis (1 / 30 modèles suivis) · Opel Corsa suivi depuis le … · 1 352 offres actuellement · Ne plus suivre » ; sonde D8 `écran F` (R-D8-21 corrigée)
EX-SCR-215	B	COUVERTE	sonde D5 `EX-SCR-215/216 : écran G à l'échelle réelle (295 marques, 4 955 modèles)` ; modale ouverte observée (journal P1-3)
EX-SCR-216	B	PARTIELLE	structure, recherche insensible aux diacritiques, piège de focus, fenêtrage, états vides (sondes D5, R-D5-25/26) ; **effectifs « — » et tri alphabétique** en production : `counts` jamais fourni par `FilterBand`/`MarketScreen` (journal P1-3 « 9ff — Abarth — AC — »)	effectifs par entrée absents	écart non consigné (FV-05)
EX-SCR-217	B	COUVERTE	documentaire ; indicateur de couverture (EX-SCR-115) et « Fourchettes indisponibles » (EX-SCR-116) implémentés
EX-SCR-218	B	PARTIELLE	aucun G16, aucune dérivation par regex (`grep gearbox src/screens` = 0) ; alternative (b) non documentée dans le panneau Diagnostic	documentation Diagnostic absente	écart non consigné (FV-21)
EX-SCR-219	B	COUVERTE	`adage` exclu (`filters-scope.json`), aucune colonne « Vue le », tri `age` absent des options de l'écran D
EX-SCR-220	B	COUVERTE	Conso./CO₂ affichées (écran D) et jamais filtrables ; aucun graphe dédié (14 titres observés)
EX-SCR-221	B	PARTIELLE	`body` en classe `DYNAMIC_BODY` (R mode 1 / T mode 2, sonde D5 `EX-SCR-82 #44`) ; `bodyTypes` vide sur tous les modèles (O15) ; note « <k> modèles sans carrosserie renseignée » absente	O15 + note absente	point ouvert O15 (externe) ; note : écart non consigné
EX-SCR-222	B	COUVERTE	documentaire ; aucune vue infranationale rendue
EX-SCR-223	B	COUVERTE	sonde D5 `EX-SCR-85` (icône `(?)`) ; `prevownersid` n'alimente aucun graphe (14 titres)
EX-SCR-224	B	NON COUVERTE	panneau Diagnostic sans liste de blocs supprimés (`grep "champ absent\|EX-SCR-218" src` = 0 hors CSV)	critère « ≥ 3 entrées » non atteint	écart non consigné (FV-21) ; dette DR-147 voisine
